   8.2681480e+02   0.0000000e+00  -1.9582456e+03   0.0000000e+00   1.6126728e+03   0.0000000e+00  -5.3755761e+02   0.0000000e+00   6.2025878e+01   0.0000000e+00  -1.1277432e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.6519204e+03   0.0000000e+00  -4.3264582e+03   0.0000000e+00   4.0987499e+03   0.0000000e+00  -1.6877206e+03   0.0000000e+00   2.8128676e+02   0.0000000e+00  -1.2982466e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.3009717e+03   0.0000000e+00  -9.4723535e+03   0.0000000e+00   1.0148950e+04   0.0000000e+00  -4.9854492e+03   0.0000000e+00   1.0997314e+03   0.0000000e+00  -8.7978516e+01   0.0000000e+00   1.1279297e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.5970585e+03   0.0000000e+00  -2.0582822e+04   0.0000000e+00   2.4609896e+04   0.0000000e+00  -1.4062798e+04   0.0000000e+00   3.8857731e+03   0.0000000e+00  -4.5714978e+02   0.0000000e+00   1.5238326e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.3185700e+04   0.0000000e+00  -4.4440691e+04   0.0000000e+00   5.8661713e+04   0.0000000e+00  -3.8257639e+04   0.0000000e+00   1.2752546e+04   0.0000000e+00  -2.0135599e+03   0.0000000e+00   1.1844470e+02   0.0000000e+00  -1.1280448e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.6356744e+04   0.0000000e+00  -9.5429592e+04   0.0000000e+00   1.3784274e+05   0.0000000e+00  -1.0108468e+05   0.0000000e+00   3.9554874e+04   0.0000000e+00  -7.9109749e+03   0.0000000e+00   6.9394516e+02   0.0000000e+00  -1.7494416e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2687743e+04   0.0000000e+00  -2.0395256e+05   0.0000000e+00   3.1999453e+05   0.0000000e+00  -2.6073628e+05   0.0000000e+00   1.1733133e+05   0.0000000e+00  -2.8567627e+04   0.0000000e+00   3.4009080e+03   0.0000000e+00  -1.5342442e+02   0.0000000e+00   1.1281207e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0532990e+05   0.0000000e+00  -4.3408686e+05   0.0000000e+00   7.3514710e+05   0.0000000e+00  -6.5909740e+05   0.0000000e+00   3.3565145e+05   0.0000000e+00  -9.6667619e+04   0.0000000e+00   1.4710290e+04   0.0000000e+00  -1.0007000e+03   0.0000000e+00   1.9750658e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.1057851e+05   0.0000000e+00  -9.2052892e+05   0.0000000e+00   1.6736889e+06   0.0000000e+00  -1.6376956e+06   0.0000000e+00   9.3179234e+05   0.0000000e+00  -3.1059745e+05   0.0000000e+00   5.7978190e+04   0.0000000e+00  -5.4016947e+03   0.0000000e+00   1.9291767e+02   0.0000000e+00  -1.1281735e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.2101117e+05   0.0000000e+00  -1.9457543e+06   0.0000000e+00   3.7803226e+06   0.0000000e+00  -4.0094331e+06   0.0000000e+00   2.5220628e+06   0.0000000e+00  -9.5664450e+05   0.0000000e+00   2.1258767e+05   0.0000000e+00  -2.5510520e+04   0.0000000e+00   1.3864413e+03   0.0000000e+00  -2.2007005e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.4175916e+05   0.0000000e+00  -4.1008779e+06   0.0000000e+00   8.4788422e+06   0.0000000e+00  -9.6901054e+06   0.0000000e+00   6.6802999e+06   0.0000000e+00  -2.8445148e+06   0.0000000e+00   7.3565038e+05   0.0000000e+00  -1.0898524e+05   0.0000000e+00   8.1738931e+03   0.0000000e+00  -2.3692444e+02   0.0000000e+00   1.1282116e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.6830411e+06   0.0000000e+00  -8.6204542e+06   0.0000000e+00   1.8898688e+07   0.0000000e+00  -2.3155149e+07   0.0000000e+00   1.7366362e+07   0.0000000e+00  -8.2095529e+06   0.0000000e+00   2.4275560e+06   0.0000000e+00  -4.3050254e+05   0.0000000e+00   4.1854413e+04   0.0000000e+00  -1.8601962e+03   0.0000000e+00   2.4263428e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.3652127e+06   0.0000000e+00  -1.8078235e+07   0.0000000e+00   4.1888594e+07   0.0000000e+00  -5.4777393e+07   0.0000000e+00   4.4414102e+07   0.0000000e+00  -2.3095333e+07   0.0000000e+00   7.6984444e+06   0.0000000e+00  -1.5964516e+06   0.0000000e+00   1.9267519e+05   0.0000000e+00  -1.1893530e+04   0.0000000e+00   2.8544473e+02   0.0000000e+00  -1.1282400e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7288348e+06   0.0000000e+00  -3.7831004e+07   0.0000000e+00   9.2378034e+07   0.0000000e+00  -1.2842800e+08   0.0000000e+00   1.1196287e+08   0.0000000e+00  -6.3546494e+07   0.0000000e+00   2.3602984e+07   0.0000000e+00  -5.6197580e+06   0.0000000e+00   8.1577132e+05   0.0000000e+00  -6.5636773e+04   0.0000000e+00   2.4309916e+03   0.0000000e+00  -2.6519908e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.3454749e+07   0.0000000e+00  -7.9010865e+07   0.0000000e+00   2.0279455e+08   0.0000000e+00  -2.9868965e+08   0.0000000e+00   2.7865559e+08   0.0000000e+00  -1.7148036e+08   0.0000000e+00   7.0291500e+07   0.0000000e+00  -1.8935669e+07   0.0000000e+00   3.2276709e+06   0.0000000e+00  -3.2392396e+05   0.0000000e+00   1.6754688e+04   0.0000000e+00  -3.3847854e+02   0.0000000e+00   1.1282618e+00   0.0000000e+00
   2.6904115e+07   0.0000000e+00  -1.6471907e+08   0.0000000e+00   4.4333963e+08   0.0000000e+00  -6.8963942e+08   0.0000000e+00   6.8562989e+08   0.0000000e+00  -4.5485690e+08   0.0000000e+00   2.0410246e+08   0.0000000e+00  -6.1467149e+07   0.0000000e+00   1.2073904e+07   0.0000000e+00  -1.4635036e+06   0.0000000e+00   9.9140563e+04   0.0000000e+00  -3.1078546e+03   0.0000000e+00   2.8776432e+01   0.0000000e+00
