1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.713344897625354246e+00 5.559998734556758748e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.230358685871900448e+00 -3.248111278586467421e+01 2.605109539821564368e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.848838819648539200e+01 1.124550946156056739e+02 -2.040807342041650827e+02 1.139808272244873706e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.233280029452104998e+01 -2.978014834936006991e+02 9.062056716621787018e+02 -1.118114506179223326e+03 4.824044855983603952e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.254046235559465572e+01 6.779951050288550505e+02 -3.042180447241788443e+03 6.164116741667714450e+03 -5.776424424143196120e+03 2.035354067727415440e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.291762808120536477e+01 -1.410008980658857126e+03 8.615374220364952635e+03 -2.518929223098967850e+04 3.810334591467248538e+04 -2.875477529452576346e+04 8.560158339700405122e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.228251874628528526e+02 2.637465927059560272e+03 -2.088182053002513203e+04 8.209124760545617028e+04 -1.773671335660104814e+05 2.142312765588294715e+05 -1.356011907534521888e+05 3.502222117958812305e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.687311885976274084e+02 -4.492852015890229268e+03 4.489551919123370317e+04 -2.279867399776168459e+05 6.595310037926009391e+05 -1.132563158754954813e+06 1.142021737679190701e+06 -6.242929850261113606e+05 1.427298065837853355e+05 0.000000000000000000e+00 0.000000000000000000e+00
-2.323888063307765890e+02 7.532054302304959492e+03 -9.247826153359786258e+04 5.855814882380351191e+05 -2.162130979690936860e+06 4.916565448186513968e+06 -6.978715416015585884e+06 6.023687221422616392e+06 -2.891824045455851126e+06 5.920279280738106463e+05 0.000000000000000000e+00
3.278309743156805212e+02 -1.252178658164012813e+04 1.827490529640680470e+05 -1.393790607385985320e+06 6.314197177288116887e+06 -1.808435122613976523e+07 3.361511052967543900e+07 -4.045650536049331725e+07 3.041411561880760267e+07 -1.297952938035412692e+07 2.400212566779595334e+06
