1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.869681393751326581e+00 3.730586978910368945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.587816775967529903e+00 -1.456858722283895524e+01 1.459183999335082760e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.277576796987585972e+00 3.572847747190414935e+01 -8.744284282467306468e+01 5.828792878542817846e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.986389932635542532e+00 -7.009270553425298544e+01 3.028148533471909332e+02 -4.647930884484330250e+02 2.319998471021478679e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.614031482627910741e+00 1.185490580257276179e+02 -7.869543881008136168e+02 2.053043209892323830e+03 -2.290490745293254804e+03 9.149204336401186310e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.204743390793685975e+00 -1.853995968868821365e+02 1.751482030668142443e+03 -6.828482537395483632e+03 1.265053939640198223e+04 -1.107835730025914745e+04 3.690012093304923383e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.811507814392684601e+00 2.733048742846306709e+02 -3.457633099035889245e+03 1.860473368309769285e+04 -5.031227927757400903e+04 7.184123222868794983e+04 -5.170700562394114240e+04 1.476906729124481899e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.404341836293119705e+00 -3.832678422902269517e+02 6.233225091705099658e+03 -4.401854107417108025e+04 1.616097968102180166e+05 -3.321170501574261580e+05 3.849532891955356463e+05 -2.349984438401680673e+05 5.872075061296867352e+04 0.000000000000000000e+00 0.000000000000000000e+00
-6.926905428891404704e+00 5.148817919435570047e+02 -1.047891148138259268e+04 9.391364423603288014e+04 -4.472160793022961006e+05 1.234728432172219036e+06 -2.040814943424523110e+06 1.989998274772349978e+06 -1.055019729501144495e+06 2.343880469758032414e+05 0.000000000000000000e+00
7.512816053709598485e+00 -6.798343016470471412e+02 1.692050037913852793e+04 -1.871844800457346719e+05 1.116882373819961213e+06 -3.954873305840320420e+06 8.696267087281184271e+06 -1.198875776746621355e+07 1.007643605174558982e+07 -4.718218855331032537e+06 9.432079323095948203e+05
