0.0000000000000000e+000 1.7831925578484268e-030
1.0040160642570282e+000 1.7831925578484268e-030
2.0080321285140563e+000 1.7831925578484268e-030
3.0120481927710845e+000 8.0221859403766490e-015
4.0160642570281126e+000 1.6254582338114080e-011
5.0200803212851408e+000 2.3341867813100596e-009
6.0240963855421690e+000 7.2130109105700311e-008
7.0281124497991971e+000 8.4562863300526780e-007
8.0321285140562253e+000 4.6536082072782381e-006
9.0361445783132535e+000 1.5537790492217664e-005
1.0040160642570282e+001 3.8146135574861705e-005
1.1044176706827310e+001 7.6571266324210294e-005
1.2048192771084338e+001 1.3351100223438041e-004
1.3052208835341366e+001 2.1031191981179647e-004
1.4056224899598394e+001 3.0734545124284262e-004
1.5060240963855422e+001 4.2413906679883678e-004
1.6064257028112451e+001 5.5962817246566052e-004
1.7068273092369481e+001 7.1200654233628791e-004
1.8072289156626507e+001 8.7898146783029721e-004
1.9076305220883533e+001 1.0587403389431156e-003
2.0080321285140563e+001 1.2495411673307123e-003
2.1084337349397593e+001 1.4494272146874975e-003
2.2088353413654620e+001 1.6570720771187171e-003
2.3092369477911646e+001 1.8710243406434707e-003
2.4096385542168676e+001 2.0907143551311255e-003
2.5100401606425706e+001 2.3151636118956855e-003
2.6104417670682732e+001 2.5432522128003171e-003
2.7108433734939759e+001 2.7745622288140380e-003
2.8112449799196789e+001 3.0086004396974349e-003
2.9116465863453818e+001 3.2450424325103280e-003
3.0120481927710845e+001 3.4831282212137555e-003
3.1124497991967871e+001 3.7216486944372865e-003
3.2128514056224901e+001 3.9600955620268368e-003
3.3132530120481931e+001 4.1984501852953679e-003
3.4136546184738961e+001 4.4380417303209307e-003
3.5140562248995984e+001 4.6851375107521036e-003
3.6144578313253014e+001 4.9666271759118089e-003
3.7148594377510044e+001 5.3929708526303417e-003
3.8152610441767067e+001 8.6820338708064708e-003
3.9156626506024097e+001 1.7705872273833655e-002
4.0160642570281126e+001 1.8200631533828379e-002
4.1164658634538156e+001 1.8338157879373599e-002
4.2168674698795186e+001 1.8714804837792774e-002
4.3172690763052209e+001 2.4087090382223730e-002
4.4176706827309239e+001 3.8383119665582333e-002
4.5180722891566269e+001 4.0724739834848249e-002
4.6184738955823292e+001 4.0567988975935207e-002
4.7188755020080322e+001 4.0605221748977592e-002
4.8192771084337352e+001 4.5884781684466490e-002
4.9196787148594382e+001 5.3008070462522504e-002
5.0200803212851412e+001 5.8858108503887535e-002
5.1204819277108435e+001 5.8842773481918048e-002
5.2208835341365464e+001 6.3085963174476900e-002
5.3212851405622494e+001 7.4160767675515007e-002
5.4216867469879517e+001 7.4474136430171034e-002
5.5220883534136547e+001 7.9487115590263280e-002
